2026-03-27 10:34:25.250 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB WMT: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.289 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB XOM: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.458 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB ASTE: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.522 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB BCPC: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.552 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB BRO: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.599 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB CEG: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.625 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB CME: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.649 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB CPT: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.821 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB FBK: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.898 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB FLO: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.935 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB FRST: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:25.990 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB GABC: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:26.248 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB HLIT: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:26.500 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB MC: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:26.556 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB MGY: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:26.588 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB MNST: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:26.639 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB ORIC: unsupported format string passed to NoneType.__format__
2026-03-27 10:34:26.704 | DEBUG    | signal_scanner.core.strategy_engine:evaluate_all:200 - FPB PEG: unsupported format string passed to NoneType.__format__
